"","unique_id","site_spc","sitename","site_code","site_no","sector","geography","reeftype","watershed","year","transect_no","photo_no","original_photo_no","spc_no","CORAL","OI","MA","MA_noHALI","BCA","CCA","SAND","FCA","RUB","TURF","ACROP","ACROPARB","ACROST","ACROTBL","ASTRP","CAUL","COSC","CTEN","CYPH","DIPLO","ECHPO","ECHPHY","FAV","FAVT","FUNG","GAL","GON","GONIO","HYD","ISOP","LEPT","LEPTOR","LEPTOS","LOBOPH","MERU","MILL","MONT","MONTI","OXYP","PACHY","PAV","PLAT","POC","POR","PORCYL","PORMAS","PORRUS","PSAM","STYLO","SYMP","TURBIN","ANEM","Rock","SC","S","Z","ASP","BG","CHLDES","DYCTY","DICT","GLXU","HALI","NEOM","NOIDMAC","BCA1","CCA1","Sand","FCA1","Rubble","Tur","site_transect"
"1232","Amaua_9_143","Amaua_9","Amaua","AMAUA","TUT-8","SE","South","South","Extensive",2016,6,143,13,9,0,0,0,0,0,20,0,60,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,60,0,20,"Amaua_6"
"1233","Amaua_9_144","Amaua_9","Amaua","AMAUA","TUT-8","SE","South","South","Extensive",2016,6,144,14,9,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"Amaua_6"
"1234","Amaua_9_145","Amaua_9","Amaua","AMAUA","TUT-8","SE","South","South","Extensive",2016,6,145,15,9,0,0,0,0,0,20,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,80,0,0,"Amaua_6"
"1235","Amaua_9_146","Amaua_9","Amaua","AMAUA","TUT-8","SE","South","South","Extensive",2016,6,146,16,9,0,0,0,0,0,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,20,0,0,"Amaua_6"
"1236","Amaua_9_147","Amaua_9","Amaua","AMAUA","TUT-8","SE","South","South","Extensive",2016,6,147,17,9,0,0,20,0,0,60,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,60,0,20,0,0,"Amaua_6"
"1237","Amaua_9_148","Amaua_9","Amaua","AMAUA","TUT-8","SE","South","South","Extensive",2016,6,148,18,9,0,0,0,0,0,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,20,0,0,"Amaua_6"
"1238","Amaua_99_149","Amaua_99","Amaua","AMAUA","TUT-8","SE","South","South","Extensive",2016,6,149,19,99,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,"Amaua_6"
"1239","Amaua_99_150","Amaua_99","Amaua","AMAUA","TUT-8","SE","South","South","Extensive",2016,6,150,20,99,0,0,0,0,0,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,20,0,0,"Amaua_6"
"1240","Amaua_99_151","Amaua_99","Amaua","AMAUA","TUT-8","SE","South","South","Extensive",2016,6,151,21,99,0,0,0,0,0,80,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,20,"Amaua_6"
"1241","Amaua_99_152","Amaua_99","Amaua","AMAUA","TUT-8","SE","South","South","Extensive",2016,6,152,22,99,0,60,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,"Amaua_6"
"1242","Amaua_99_153","Amaua_99","Amaua","AMAUA","TUT-8","SE","South","South","Extensive",2016,6,153,23,99,0,20,20,20,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,60,0,0,"Amaua_6"
"1243","Amaua_99_154","Amaua_99","Amaua","AMAUA","TUT-8","SE","South","South","Extensive",2016,6,154,24,99,0,20,0,0,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,40,0,40,0,0,"Amaua_6"
"1244","Amaua_99_155","Amaua_99","Amaua","AMAUA","TUT-8","SE","South","South","Extensive",2016,6,155,25,99,0,40,0,0,0,40,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,40,0,20,0,0,"Amaua_6"
"1245","Amaua_99_156","Amaua_99","Amaua","AMAUA","TUT-8","SE","South","South","Extensive",2016,6,156,26,99,20,0,0,0,0,20,0,40,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,40,0,20,"Amaua_6"
"1246","Amouli_1_1","Amouli_1","Amouli","AMOU","TUT-9","SE","South","South","Extensive",2016,1,1,1,1,40,0,0,0,0,40,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,20,0,0,"Amouli_1"
"1247","Amouli_1_2","Amouli_1","Amouli","AMOU","TUT-9","SE","South","South","Extensive",2016,1,2,2,1,20,0,0,0,0,60,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,20,0,0,"Amouli_1"
"1248","Amouli_1_3","Amouli_1","Amouli","AMOU","TUT-9","SE","South","South","Extensive",2016,1,3,3,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,"Amouli_1"
"1249","Amouli_1_4","Amouli_1","Amouli","AMOU","TUT-9","SE","South","South","Extensive",2016,1,4,4,1,20,0,0,0,0,20,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,60,0,0,"Amouli_1"
"1250","Amouli_1_5","Amouli_1","Amouli","AMOU","TUT-9","SE","South","South","Extensive",2016,1,5,5,1,40,0,0,0,0,40,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,20,0,0,"Amouli_1"
"1251","Amouli_1_6","Amouli_1","Amouli","AMOU","TUT-9","SE","South","South","Extensive",2016,1,6,6,1,20,0,0,0,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,40,0,0,"Amouli_1"
"1252","Amouli_1_7","Amouli_1","Amouli","AMOU","TUT-9","SE","South","South","Extensive",2016,1,7,7,1,20,0,0,0,20,0,0,40,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,40,0,20,"Amouli_1"
"1253","Amouli_1_8","Amouli_1","Amouli","AMOU","TUT-9","SE","South","South","Extensive",2016,1,8,8,1,20,0,0,0,0,20,0,40,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,40,0,20,"Amouli_1"
"1254","Amouli_99_9","Amouli_99","Amouli","AMOU","TUT-9","SE","South","South","Extensive",2016,1,9,9,99,60,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,"Amouli_1"
"1255","Amouli_99_10","Amouli_99","Amouli","AMOU","TUT-9","SE","South","South","Extensive",2016,1,10,10,99,40,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,"Amouli_1"
"1256","Amouli_99_11","Amouli_99","Amouli","AMOU","TUT-9","SE","South","South","Extensive",2016,1,11,11,99,40,0,0,0,0,40,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,20,0,0,"Amouli_1"
"1257","Amouli_99_12","Amouli_99","Amouli","AMOU","TUT-9","SE","South","South","Extensive",2016,1,12,12,99,20,0,0,0,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,40,0,0,"Amouli_1"
"1258","Amouli_99_13","Amouli_99","Amouli","AMOU","TUT-9","SE","South","South","Extensive",2016,1,13,13,99,20,0,0,0,0,60,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,20,0,0,"Amouli_1"
"1259","Amouli_2_14","Amouli_2","Amouli","AMOU","TUT-9","SE","South","South","Extensive",2016,1,14,14,2,0,20,0,0,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,40,0,40,0,0,"Amouli_1"
"1260","Amouli_2_15","Amouli_2","Amouli","AMOU","TUT-9","SE","South","South","Extensive",2016,1,15,15,2,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,"Amouli_1"
"1261","Amouli_2_16","Amouli_2","Amouli","AMOU","TUT-9","SE","South","South","Extensive",2016,1,16,16,2,20,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,"Amouli_1"
"1262","Amouli_2_17","Amouli_2","Amouli","AMOU","TUT-9","SE","South","South","Extensive",2016,1,17,17,2,60,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,"Amouli_1"
"1263","Amouli_2_18","Amouli_2","Amouli","AMOU","TUT-9","SE","South","South","Extensive",2016,1,18,18,2,40,0,0,0,0,40,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,20,0,0,"Amouli_1"
"1264","Amouli_2_19","Amouli_2","Amouli","AMOU","TUT-9","SE","South","South","Extensive",2016,1,19,19,2,60,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,"Amouli_1"
"1265","Amouli_2_20","Amouli_2","Amouli","AMOU","TUT-9","SE","South","South","Extensive",2016,1,20,20,2,20,0,0,0,0,40,0,40,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,40,0,0,"Amouli_1"
"1266","Amouli_2_21","Amouli_2","Amouli","AMOU","TUT-9","SE","South","South","Extensive",2016,1,21,21,2,20,0,0,0,0,80,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,"Amouli_1"
"1267","Amouli_2_22","Amouli_2","Amouli","AMOU","TUT-9","SE","South","South","Extensive",2016,1,22,22,2,40,40,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,"Amouli_1"
"1268","Amouli_2_23","Amouli_2","Amouli","AMOU","TUT-9","SE","South","South","Extensive",2016,1,23,23,2,80,0,0,0,0,20,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,"Amouli_1"
"1269","Amouli_2_24","Amouli_2","Amouli","AMOU","TUT-9","SE","South","South","Extensive",2016,1,24,24,2,20,0,0,0,0,20,0,60,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,60,0,0,"Amouli_1"
"1270","Amouli_2_25","Amouli_2","Amouli","AMOU","TUT-9","SE","South","South","Extensive",2016,1,25,25,2,60,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,"Amouli_1"
"1271","Amouli_2_26","Amouli_2","Amouli","AMOU","TUT-9","SE","South","South","Extensive",2016,1,26,26,2,20,0,0,0,0,60,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,20,"Amouli_1"
"1272","Amouli_99_27","Amouli_99","Amouli","AMOU","TUT-9","SE","South","South","Extensive",2016,2,27,1,99,0,40,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,"Amouli_2"
"1273","Amouli_99_28","Amouli_99","Amouli","AMOU","TUT-9","SE","South","South","Extensive",2016,2,28,2,99,20,0,0,0,0,60,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,20,0,0,"Amouli_2"
"1274","Amouli_99_29","Amouli_99","Amouli","AMOU","TUT-9","SE","South","South","Extensive",2016,2,29,3,99,40,0,0,0,0,40,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,20,0,0,"Amouli_2"
"1275","Amouli_3_30","Amouli_3","Amouli","AMOU","TUT-9","SE","South","South","Extensive",2016,2,30,4,3,20,0,0,0,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,40,0,0,"Amouli_2"
"1276","Amouli_3_31","Amouli_3","Amouli","AMOU","TUT-9","SE","South","South","Extensive",2016,2,31,5,3,0,0,0,0,0,20,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,40,0,40,"Amouli_2"
"1277","Amouli_3_32","Amouli_3","Amouli","AMOU","TUT-9","SE","South","South","Extensive",2016,2,32,6,3,20,0,0,0,0,20,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,60,0,0,"Amouli_2"
"1278","Amouli_3_33","Amouli_3","Amouli","AMOU","TUT-9","SE","South","South","Extensive",2016,2,33,7,3,60,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,"Amouli_2"
"1279","Amouli_3_34","Amouli_3","Amouli","AMOU","TUT-9","SE","South","South","Extensive",2016,2,34,8,3,0,0,0,0,0,40,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,60,0,0,"Amouli_2"
"1280","Amouli_3_35","Amouli_3","Amouli","AMOU","TUT-9","SE","South","South","Extensive",2016,2,35,9,3,40,0,0,0,0,40,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,20,"Amouli_2"
"1281","Amouli_3_36","Amouli_3","Amouli","AMOU","TUT-9","SE","South","South","Extensive",2016,2,36,10,3,20,20,0,0,0,20,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20,0,40,0,0,"Amouli_2"
"1282","Amouli_3_37","Amouli_3","Amouli","AMOU","TUT-9","SE","South","South","Extensive",2016,2,37,11,3,0,0,0,0,0,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,20,0,0,"Amouli_2"
"1283","Amouli_3_38","Amouli_3","Amouli","AMOU","TUT-9","SE","South","South","Extensive",2016,2,38,12,3,20,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,"Amouli_2"
"1284","Amouli_3_39","Amouli_3","Amouli","AMOU","TUT-9","SE","South","South","Extensive",2016,2,39,13,3,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,"Amouli_2"
"1285","Amouli_3_40","Amouli_3","Amouli","AMOU","TUT-9","SE","South","South","Extensive",2016,2,40,14,3,60,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,"Amouli_2"
"1286","Amouli_3_41","Amouli_3","Amouli","AMOU","TUT-9","SE","South","South","Extensive",2016,2,41,15,3,60,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,"Amouli_2"
"1287","Amouli_3_42","Amouli_3","Amouli","AMOU","TUT-9","SE","South","South","Extensive",2016,2,42,16,3,60,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,"Amouli_2"
"1288","Amouli_3_43","Amouli_3","Amouli","AMOU","TUT-9","SE","South","South","Extensive",2016,2,43,17,3,0,0,0,0,0,20,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,80,0,0,"Amouli_2"
"1289","Amouli_3_44","Amouli_3","Amouli","AMOU","TUT-9","SE","South","South","Extensive",2016,2,44,18,3,20,0,0,0,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,40,0,0,"Amouli_2"
"1290","Amouli_99_45","Amouli_99","Amouli","AMOU","TUT-9","SE","South","South","Extensive",2016,2,45,19,99,20,0,0,0,0,20,0,40,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,40,0,20,"Amouli_2"
"1291","Amouli_99_46","Amouli_99","Amouli","AMOU","TUT-9","SE","South","South","Extensive",2016,2,46,20,99,20,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,"Amouli_2"
"1292","Amouli_99_47","Amouli_99","Amouli","AMOU","TUT-9","SE","South","South","Extensive",2016,2,47,21,99,40,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,"Amouli_2"
"1293","Amouli_99_48","Amouli_99","Amouli","AMOU","TUT-9","SE","South","South","Extensive",2016,2,48,22,99,20,0,0,0,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,40,0,0,"Amouli_2"
"1294","Amouli_99_49","Amouli_99","Amouli","AMOU","TUT-9","SE","South","South","Extensive",2016,2,49,23,99,0,0,0,0,0,40,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,60,0,0,"Amouli_2"
"1295","Amouli_4_50","Amouli_4","Amouli","AMOU","TUT-9","SE","South","South","Extensive",2016,2,50,24,4,0,0,0,0,0,40,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,60,0,0,"Amouli_2"
