"","sitename","distances","dispersion","site_transect","transect_no","CORAL","OI","MA_noHALI","BCA","CCA","SAND","FCA","RUB","TURF","HALI","BSR"
"152","Sita",9.45196027916836,"Med","Sita_6",6,23.0769230769231,0,0,3.84615384615385,29.2307692307692,0,22.3076923076923,0,18.4615384615385,3.07692307692308,1.45283018867924
"153","Sita",9.45196027916836,"Med","Sita_3",3,37.6,0,3.2,0,28,0,17.6,0,12,1.6,2.04878048780488
"154","Sita",9.45196027916836,"Med","Sita_4",4,27.6923076923077,0.769230769230769,1.53846153846154,3.07692307692308,33.8461538461538,0,20,0,11.5384615384615,1.53846153846154,2
"155","Sita",9.45196027916836,"Med","Sita_2",2,28.4615384615385,0,1.53846153846154,7.69230769230769,25.3846153846154,0,16.1538461538462,0,20.7692307692308,0,1.6
"156","Sita",9.45196027916836,"Med","Sita_1",1,36.1538461538462,0.769230769230769,2.30769230769231,8.46153846153846,17.6923076923077,0,16.9230769230769,0,16.1538461538462,1.53846153846154,1.80434782608696
"157","Tafeu",14.1283299166452,"Med","Tafeu_5",5,39.2307692307692,16.1538461538462,0.769230769230769,0.769230769230769,3.84615384615385,0.769230769230769,16.1538461538462,0,22.3076923076923,0,1.11764705882353
"158","Tafeu",14.1283299166452,"Med","Tafeu_3",3,26.9230769230769,18.4615384615385,0.769230769230769,0,17.6923076923077,0,12.3076923076923,0,23.8461538461538,0,1.20833333333333
"159","Tafeu",14.1283299166452,"Med","Tafeu_2",2,38.4615384615385,4.61538461538461,0,3.07692307692308,11.5384615384615,0,16.9230769230769,0,25.3846153846154,0,1.25454545454545
"160","Tafeu",14.1283299166452,"Med","Tafeu_6",6,33.8461538461538,33.8461538461538,3.07692307692308,0,6.92307692307692,0,4.61538461538461,0,17.6923076923077,0,1.6060606060606
"161","Tafeu",14.1283299166452,"Med","Tafeu_1",1,57.6923076923077,0,0.769230769230769,0,11.5384615384615,0,6.92307692307692,0,23.0769230769231,0,2.25
"162","Tafeu",14.1283299166452,"Med","Tafeu_4",4,34.6153846153846,18.4615384615385,0.769230769230769,1.53846153846154,10.7692307692308,0.769230769230769,13.0769230769231,0,20,0,1.38636363636364
"163","Vatia",16.497193083521,"High","Vatia_1",1,11.5384615384615,0,2.30769230769231,13.8461538461538,2.30769230769231,1.53846153846154,10,1.53846153846154,45.3846153846154,11.5384615384615,0.679999999999998
"164","Vatia",16.497193083521,"High","Vatia_2",2,10,0,3.07692307692308,9.23076923076923,6.92307692307692,12.3076923076923,13.0769230769231,6.15384615384615,34.6153846153846,4.61538461538461,0.606060606060606
"165","Vatia",16.497193083521,"High","Vatia_3",3,10,0,0.769230769230769,18.4615384615385,5.38461538461539,7.69230769230769,7.69230769230769,20,22.3076923076923,7.69230769230769,1.35
"166","Vatia",16.497193083521,"High","Vatia_4",4,23.0769230769231,0,3.84615384615385,6.92307692307692,13.8461538461538,7.69230769230769,10,0.769230769230769,29.2307692307692,4.61538461538461,1.125
"167","Vatia",16.497193083521,"High","Vatia_5",5,10,0,13.0769230769231,9.23076923076923,4.61538461538461,26.1538461538462,3.07692307692308,0,26.9230769230769,6.92307692307692,0.714285714285714
"168","Vatia",16.497193083521,"High","Vatia_6",6,16.9230769230769,0,0,13.8461538461538,6.15384615384615,20,6.15384615384615,1.53846153846154,19.2307692307692,16.1538461538462,2.09090909090909
